"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Bent Over Row (Dumbbell)",,"",3,"normal",45,10,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Bent Over Row (Dumbbell)",,"",4,"normal",45,10,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Dumbbell Row",,"",0,"normal",27.5,10,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Dumbbell Row",,"",1,"normal",27.5,10,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Dumbbell Row",,"",2,"normal",27.5,10,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Dumbbell Row",,"",3,"normal",27.5,10,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Dumbbell Row",,"",4,"normal",27.5,10,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Dumbbell Row",,"",5,"normal",27.5,10,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Chest Supported Reverse Fly (Dumbbell)",,"",0,"normal",20,15,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Chest Supported Reverse Fly (Dumbbell)",,"",1,"normal",20,15,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Lateral Raise (Dumbbell)",,"",0,"normal",15,15,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Lateral Raise (Dumbbell)",,"",1,"normal",15,15,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Lateral Raise (Dumbbell)",,"",2,"normal",15,15,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Triceps Pushdown",,"",0,"normal",17,10,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Triceps Pushdown",,"",1,"normal",19.3,10,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Triceps Pushdown",,"",2,"normal",21.6,10,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Triceps Pushdown",,"",3,"normal",21.6,10,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Triceps Pushdown",,"",4,"normal",21.6,10,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Triceps Extension (Cable)",,"",0,"normal",5.7,10,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Triceps Extension (Cable)",,"",1,"normal",5.7,10,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Triceps Extension (Cable)",,"",2,"normal",7.9,5,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Triceps Extension (Cable)",,"",3,"normal",7.9,9,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Triceps Extension (Cable)",,"",4,"normal",5.7,10,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Triceps Extension (Cable)",,"",5,"normal",5.7,10,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Between The Leg Single Lateral Raise",,"",0,"normal",3.4,10,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Between The Leg Single Lateral Raise",,"",1,"normal",3.4,10,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Between The Leg Single Lateral Raise",,"",2,"normal",5.7,4,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Between The Leg Single Lateral Raise",,"",3,"normal",5.7,5,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Between The Leg Single Lateral Raise",,"",4,"normal",5.7,4,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Between The Leg Single Lateral Raise",,"",5,"normal",5.7,4,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Front Raise (Cable)",,"",0,"normal",12.5,10,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Front Raise (Cable)",,"",1,"normal",12.5,10,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",21.6,10,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",21.6,10,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",21.6,10,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Single Arm Lat Pulldown",,"",0,"normal",21.6,10,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Single Arm Lat Pulldown",,"",1,"normal",21.6,10,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Single Arm Lat Pulldown",,"",2,"normal",26.1,9,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Single Arm Lat Pulldown",,"",3,"normal",26.1,8,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Single Arm Lat Pulldown",,"",4,"normal",26.1,6,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Single Arm Lat Pulldown",,"",5,"normal",26.1,6,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Face Pull",,"",0,"normal",10.2,10,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Face Pull",,"",1,"normal",12.5,10,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Face Pull",,"",2,"normal",12.5,10,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Face Pull",,"",3,"normal",17,10,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Face Pull",,"",4,"normal",19.4,10,,,
"Back","24 Nov 2022, 18:22","24 Nov 2022, 20:00","","Face Pull",,"",5,"normal",19.4,10,,,
"Core Overload","23 Nov 2022, 16:18","23 Nov 2022, 17:12","","Plank",,"",0,"normal",,,,300,
"Core Overload","23 Nov 2022, 16:18","23 Nov 2022, 17:12","","Sit Up",0,"",0,"normal",,20,,,
"Core Overload","23 Nov 2022, 16:18","23 Nov 2022, 17:12","","Sit Up",0,"",1,"normal",,20,,,
"Core Overload","23 Nov 2022, 16:18","23 Nov 2022, 17:12","","Elbow to Knee",0,"",0,"normal",,20,,,
"Core Overload","23 Nov 2022, 16:18","23 Nov 2022, 17:12","","Elbow to Knee",0,"",1,"normal",,20,,,
"Core Overload","23 Nov 2022, 16:18","23 Nov 2022, 17:12","","Lying Leg Raise",0,"",0,"normal",,20,,,
"Core Overload","23 Nov 2022, 16:18","23 Nov 2022, 17:12","","Lying Leg Raise",0,"",1,"normal",,20,,,
"Core Overload","23 Nov 2022, 16:18","23 Nov 2022, 17:12","","Reverse Crunch",0,"",0,"normal",,20,,,
"Core Overload","23 Nov 2022, 16:18","23 Nov 2022, 17:12","","Reverse Crunch",0,"",1,"normal",,20,,,
"Core Overload","23 Nov 2022, 16:18","23 Nov 2022, 17:12","","Hanging Leg Raise",,"",0,"normal",,10,,,
"Core Overload","23 Nov 2022, 16:18","23 Nov 2022, 17:12","","Hanging Leg Raise",,"",1,"normal",,10,,,
"Core Overload","23 Nov 2022, 16:18","23 Nov 2022, 17:12","","Hanging Leg Raise",,"",2,"normal",,10,,,
"Core Overload","23 Nov 2022, 16:18","23 Nov 2022, 17:12","","Hanging Leg Raise",,"",3,"normal",,8,,,
"Core Overload","23 Nov 2022, 16:18","23 Nov 2022, 17:12","","Decline Crunch (Weighted)",,"",0,"normal",35,20,,,
"Core Overload","23 Nov 2022, 16:18","23 Nov 2022, 17:12","","Decline Crunch (Weighted)",,"",1,"normal",35,20,,,
"Core Overload","23 Nov 2022, 16:18","23 Nov 2022, 17:12","","Decline Crunch (Weighted)",,"",2,"normal",35,20,,,
"Core Overload","23 Nov 2022, 16:18","23 Nov 2022, 17:12","","Decline Crunch (Weighted)",,"",3,"dropset",,20,,,
"Core Overload","23 Nov 2022, 16:18","23 Nov 2022, 17:12","","Cable Crunch",,"",0,"normal",23.8,20,,,
"Core Overload","23 Nov 2022, 16:18","23 Nov 2022, 17:12","","Cable Crunch",,"",1,"normal",32.9,20,,,
"Core Overload","23 Nov 2022, 16:18","23 Nov 2022, 17:12","","Cable Crunch",,"",2,"normal",32.9,16,,,
"Core Overload","23 Nov 2022, 16:18","23 Nov 2022, 17:12","","Cable Crunch",,"",3,"normal",59,15,,,
"Core Overload","23 Nov 2022, 16:18","23 Nov 2022, 17:12","","Side Bend (Dumbbell)",,"",0,"normal",45.4,20,,,
"Core Overload","23 Nov 2022, 16:18","23 Nov 2022, 17:12","","Side Bend (Dumbbell)",,"",1,"normal",45.4,20,,,
"Core Overload","23 Nov 2022, 16:18","23 Nov 2022, 17:12","","Side Bend (Dumbbell)",,"",2,"normal",45.4,20,,,
"Core Overload","23 Nov 2022, 16:18","23 Nov 2022, 17:12","","Side Bend (Dumbbell)",,"",3,"normal",45.4,20,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Bench Press (Dumbbell)",,"",0,"warmup",40,10,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Bench Press (Dumbbell)",,"",1,"normal",50,10,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Bench Press (Dumbbell)",,"",2,"normal",50,10,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Bench Press (Dumbbell)",,"",3,"normal",50,9,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Bench Press (Dumbbell)",,"",4,"normal",50,7,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Incline Bench Press (Dumbbell)",,"",0,"normal",40,10,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Incline Bench Press (Dumbbell)",,"",1,"normal",40,10,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Incline Bench Press (Dumbbell)",,"",2,"normal",40,7,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Incline Bench Press (Dumbbell)",,"",3,"normal",40,7,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Bicep Curl (Dumbbell)",,"",0,"normal",30,10,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Bicep Curl (Dumbbell)",,"",1,"normal",30,7,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Bicep Curl (Dumbbell)",,"",2,"normal",30,5,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Bicep Curl (Dumbbell)",,"",3,"failure",30,4,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Bicep Curl (Dumbbell)",,"",4,"dropset",25,6,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Cross Body Hammer Curl",,"",0,"normal",12.5,20,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Cross Body Hammer Curl",,"",1,"normal",12.5,16,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Cross Body Hammer Curl",,"",2,"normal",12.5,20,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Cross Body Hammer Curl",,"",3,"normal",12.5,15,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Spider Curl (Barbell)",,"",0,"normal",17.5,10,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Spider Curl (Barbell)",,"",1,"normal",17.5,10,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Spider Curl (Barbell)",,"",2,"normal",17.5,10,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Spider Curl (Barbell)",,"",3,"normal",17.5,7,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Skullcrusher (Barbell)",,"",0,"normal",17.5,10,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Skullcrusher (Barbell)",,"",1,"normal",17.5,10,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Skullcrusher (Barbell)",,"",2,"normal",17.5,9,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Concentration Curl",,"",0,"normal",15,6,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Concentration Curl",,"",1,"normal",15,10,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Concentration Curl",,"",2,"normal",15,6,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Concentration Curl",,"",3,"normal",15,6,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Concentration Curl",,"",4,"normal",15,4,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Concentration Curl",,"",5,"normal",15,4,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Chest Fly (Dumbbell)",,"",0,"normal",30,10,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Chest Fly (Dumbbell)",,"",1,"normal",30,10,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Cable Fly Crossovers",,"",0,"normal",36.3,10,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Cable Fly Crossovers",,"",1,"normal",45.4,10,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Cable Fly Crossovers",,"",2,"normal",45.4,10,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Cable Fly Crossovers",,"",3,"normal",45.4,6,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Cable Fly Crossovers",,"",4,"normal",45.4,10,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Cable Fly Crossovers",,"",5,"normal",45.4,10,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Single Arm Cable Crossover",,"",0,"normal",18.1,10,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Single Arm Cable Crossover",,"",1,"normal",18.1,10,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Single Arm Cable Crossover",,"",2,"normal",18.1,10,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Single Arm Cable Crossover",,"",3,"normal",18.1,10,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Single Arm Cable Crossover",,"",4,"normal",18.1,10,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Single Arm Cable Crossover",,"",5,"normal",18.1,10,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Single Arm Cable Crossover",,"",6,"normal",13.6,10,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Single Arm Cable Crossover",,"",7,"normal",13.6,10,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Single Arm Cable Crossover",,"",8,"normal",18.1,10,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Single Arm Cable Crossover",,"",9,"normal",18.1,10,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Single Arm Cable Crossover",,"",10,"normal",18.1,10,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Single Arm Cable Crossover",,"",11,"normal",18.1,10,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Standing Wrist Curl",,"",0,"normal",12.5,10,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Standing Wrist Curl",,"",1,"normal",12.5,10,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Standing Wrist Curl",,"",2,"normal",12.5,10,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Standing Wrist Curl",,"",3,"normal",12.5,10,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Standing Wrist Curl",,"",4,"normal",12.5,10,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Standing Wrist Curl",,"",5,"normal",12.5,10,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Standing Wrist Curl",,"",6,"normal",12.5,10,,,
"Uper Body","22 Nov 2022, 09:10","22 Nov 2022, 10:46","","Standing Wrist Curl",,"",7,"normal",12.5,10,,,
"Legs","20 Nov 2022, 10:24","20 Nov 2022, 11:25","","Squat (Barbell)",,"",0,"normal",20,10,,,
"Legs","20 Nov 2022, 10:24","20 Nov 2022, 11:25","","Squat (Barbell)",,"",1,"normal",40,10,,,
"Legs","20 Nov 2022, 10:24","20 Nov 2022, 11:25","","Squat (Barbell)",,"",2,"normal",60,10,,,
"Legs","20 Nov 2022, 10:24","20 Nov 2022, 11:25","","Squat (Barbell)",,"",3,"normal",60,10,,,
"Legs","20 Nov 2022, 10:24","20 Nov 2022, 11:25","","Squat (Barbell)",,"",4,"normal",80,10,,,
"Legs","20 Nov 2022, 10:24","20 Nov 2022, 11:25","","Squat (Barbell)",,"",5,"normal",85,10,,,
"Legs","20 Nov 2022, 10:24","20 Nov 2022, 11:25","","Squat (Barbell)",,"",6,"normal",85,10,,,
"Legs","20 Nov 2022, 10:24","20 Nov 2022, 11:25","","Squat (Barbell)",,"",7,"normal",85,8,,,
"Legs","20 Nov 2022, 10:24","20 Nov 2022, 11:25","","Squat (Barbell)",,"",8,"normal",80,10,,,
"Legs","20 Nov 2022, 10:24","20 Nov 2022, 11:25","","Squat (Barbell)",,"",9,"normal",80,10,,,
"Legs","20 Nov 2022, 10:24","20 Nov 2022, 11:25","","Squat (Barbell)",,"",10,"normal",60,10,,,
"Legs","20 Nov 2022, 10:24","20 Nov 2022, 11:25","","Squat (Barbell)",,"",11,"normal",40,20,,,
"Legs","20 Nov 2022, 10:24","20 Nov 2022, 11:25","","Bulgarian Split Squat",,"",0,"normal",25,10,,,
"Legs","20 Nov 2022, 10:24","20 Nov 2022, 11:25","","Bulgarian Split Squat",,"",1,"normal",25,10,,,
"Legs","20 Nov 2022, 10:24","20 Nov 2022, 11:25","","Bulgarian Split Squat",,"",2,"normal",25,10,,,
"Legs","20 Nov 2022, 10:24","20 Nov 2022, 11:25","","Bulgarian Split Squat",,"",3,"normal",25,10,,,
"Legs","20 Nov 2022, 10:24","20 Nov 2022, 11:25","","Bulgarian Split Squat",,"",4,"normal",25,10,,,
"Legs","20 Nov 2022, 10:24","20 Nov 2022, 11:25","","Bulgarian Split Squat",,"",5,"normal",25,10,,,
"Legs","20 Nov 2022, 10:24","20 Nov 2022, 11:25","","Romanian Deadlift (Dumbbell)",,"",0,"normal",40,10,,,
"Legs","20 Nov 2022, 10:24","20 Nov 2022, 11:25","","Romanian Deadlift (Dumbbell)",,"",1,"normal",40,10,,,
"Legs","20 Nov 2022, 10:24","20 Nov 2022, 11:25","","Romanian Deadlift (Dumbbell)",,"",2,"normal",40,10,,,
"Legs","20 Nov 2022, 10:24","20 Nov 2022, 11:25","","Leg Extension (Machine)",,"",0,"normal",39,10,,,
"Legs","20 Nov 2022, 10:24","20 Nov 2022, 11:25","","Leg Extension (Machine)",,"",1,"normal",39,10,,,
"Legs","20 Nov 2022, 10:24","20 Nov 2022, 11:25","","Leg Extension (Machine)",,"",2,"failure",66,8,,,
"Legs","20 Nov 2022, 10:24","20 Nov 2022, 11:25","","Seated Leg Curl (Machine)",,"",0,"normal",39,10,,,
"Legs","20 Nov 2022, 10:24","20 Nov 2022, 11:25","","Seated Leg Curl (Machine)",,"",1,"normal",39,10,,,
"Legs","20 Nov 2022, 10:24","20 Nov 2022, 11:25","","Seated Leg Curl (Machine)",,"",2,"failure",73,10,,,
"Legs","20 Nov 2022, 10:24","20 Nov 2022, 11:25","","Standing Calf Raise (Dumbbell)",,"",0,"normal",20,10,,,
"Legs","20 Nov 2022, 10:24","20 Nov 2022, 11:25","","Standing Calf Raise (Dumbbell)",,"",1,"normal",20,10,,,
"Legs","20 Nov 2022, 10:24","20 Nov 2022, 11:25","","Standing Calf Raise (Dumbbell)",,"",2,"normal",20,10,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Push Up",,"",0,"normal",,35,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Shrug (Dumbbell)",,"",0,"warmup",45,10,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Shrug (Dumbbell)",,"",1,"normal",45,10,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Shrug (Dumbbell)",,"",2,"normal",45,10,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Shrug (Dumbbell)",,"",3,"normal",45,10,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Triceps Extension (Dumbbell)",,"",0,"normal",20,16,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Triceps Extension (Dumbbell)",,"",1,"normal",20,10,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Triceps Extension (Dumbbell)",,"",2,"normal",20,9,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Triceps Extension (Dumbbell)",,"",3,"normal",20,10,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Dumbbell Row",,"",0,"normal",25,18,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Dumbbell Row",,"",1,"normal",25,18,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Dumbbell Row",,"",2,"normal",25,15,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Dumbbell Row",,"",3,"normal",25,15,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Dumbbell Row",,"",4,"normal",25,15,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Dumbbell Row",,"",5,"normal",25,15,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Bent Over Row (Dumbbell)",,"",0,"normal",40,20,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Bent Over Row (Dumbbell)",,"",1,"normal",40,13,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Bent Over Row (Dumbbell)",,"",2,"normal",40,13,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Bent Over Row (Dumbbell)",,"",3,"normal",40,15,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Bent Over Row (Dumbbell)",,"",4,"normal",40,15,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Chest Supported Reverse Fly (Dumbbell)",,"",0,"normal",20,15,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Chest Supported Reverse Fly (Dumbbell)",,"",1,"normal",20,15,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Lateral Raise (Dumbbell)",,"",0,"normal",15,15,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Lateral Raise (Dumbbell)",,"",1,"normal",15,15,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Lateral Raise (Dumbbell)",,"",2,"normal",15,15,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Triceps Pushdown",,"",0,"normal",31.8,20,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Triceps Pushdown",,"",1,"normal",36.3,11,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Triceps Pushdown",,"",2,"normal",36.3,13,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Triceps Pushdown",,"",3,"normal",36.3,13,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Triceps Extension (Cable)",,"",0,"normal",13.6,10,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Triceps Extension (Cable)",,"",1,"normal",13.6,10,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Triceps Extension (Cable)",,"",2,"normal",13.6,10,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Triceps Extension (Cable)",,"",3,"normal",13.6,13,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Triceps Extension (Cable)",,"",4,"normal",13.6,8,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Triceps Extension (Cable)",,"",5,"normal",13.6,8,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Between The Leg Single Lateral Raise",,"",0,"normal",4.5,10,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Between The Leg Single Lateral Raise",,"",1,"normal",4.5,10,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Between The Leg Single Lateral Raise",,"",2,"normal",9,5,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Between The Leg Single Lateral Raise",,"",3,"normal",9,5,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Between The Leg Single Lateral Raise",,"",4,"normal",4.5,10,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Between The Leg Single Lateral Raise",,"",5,"normal",4.5,10,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Front Raise (Cable)",,"",0,"normal",22.6,10,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Front Raise (Cable)",,"",1,"normal",22.6,10,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",21.6,10,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",21.6,10,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",21.6,10,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Single Arm Lat Pulldown",,"",0,"normal",21.6,10,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Single Arm Lat Pulldown",,"",1,"normal",21.6,10,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Single Arm Lat Pulldown",,"",2,"normal",26.1,10,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Single Arm Lat Pulldown",,"",3,"normal",26.1,10,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Single Arm Lat Pulldown",,"",4,"normal",26.1,10,,,
"Back","19 Nov 2022, 11:26","19 Nov 2022, 13:05","","Single Arm Lat Pulldown",,"",5,"normal",26.1,10,,,
